SID,ISO_TIME,NATURE,LAT,LON,USA_WIND,year
1950305N12145,1950-11-10 06:00:00,TS,22.1,123.9,100.0,1950
1950305N12145,1950-11-10 09:00:00,TS,22.7,124.1,100.0,1950
1950305N12145,1950-11-10 12:00:00,TS,23.4,124.5,100.0,1950
1950305N12145,1950-11-10 15:00:00,TS,24.0,124.8,95.0,1950
1950305N12145,1950-11-10 18:00:00,TS,24.5,125.2,90.0,1950
1950305N12145,1950-11-10 21:00:00,TS,25.1,125.7,88.0,1950
1950305N12145,1950-11-11 00:00:00,TS,25.7,126.3,85.0,1950
1950305N12145,1950-11-11 03:00:00,TS,26.1,126.8,83.0,1950
1950305N12145,1950-11-11 06:00:00,TS,26.6,127.4,80.0,1950
1950305N12145,1950-11-11 09:00:00,TS,27.3,128.3,78.0,1950
1950305N12145,1950-11-11 12:00:00,TS,28.1,129.4,75.0,1950
1950305N12145,1950-11-11 15:00:00,TS,28.6,130.4,73.0,1950
1950305N12145,1950-11-11 18:00:00,TS,28.9,131.5,70.0,1950
1950305N12145,1950-11-11 21:00:00,TS,29.2,132.7,70.0,1950
1950305N12145,1950-11-12 00:00:00,TS,29.3,134.0,70.0,1950
1950305N12145,1950-11-12 03:00:00,TS,29.2,135.0,68.0,1950
1950305N12145,1950-11-12 06:00:00,TS,29.1,136.0,65.0,1950
1950305N12145,1950-11-12 09:00:00,TS,29.0,137.1,63.0,1950
1950305N12145,1950-11-12 12:00:00,TS,28.9,138.2,60.0,1950
1950305N12145,1950-11-12 15:00:00,TS,28.9,139.2,58.0,1950
1950305N12145,1950-11-12 18:00:00,TS,29.0,140.3,55.0,1950
1950305N12145,1950-11-12 21:00:00,TS,29.2,141.4,53.0,1950
1950322N06138,1950-11-19 18:00:00,TS,8.5,128.9,30.0,1950
1950322N06138,1950-11-19 21:00:00,TS,8.7,128.1,30.0,1950
1950322N06138,1950-11-20 00:00:00,TS,8.9,127.3,30.0,1950
1950322N06138,1950-11-20 03:00:00,TS,9.1,126.6,35.0,1950
1950322N06138,1950-11-20 06:00:00,TS,9.3,125.8,40.0,1950
1950322N06138,1950-11-20 09:00:00,TS,9.7,124.5,45.0,1950
1950322N06138,1950-11-20 12:00:00,TS,10.1,123.7,50.0,1950
1950322N06138,1950-11-20 15:00:00,TS,10.4,123.1,55.0,1950
1950322N06138,1950-11-20 18:00:00,TS,10.6,122.4,60.0,1950
1950322N06138,1950-11-20 21:00:00,TS,11.0,121.5,60.0,1950
1950322N06138,1950-11-21 00:00:00,TS,11.3,120.6,60.0,1950
1950322N06138,1950-11-21 03:00:00,TS,11.7,119.9,60.0,1950
1950322N06138,1950-11-21 06:00:00,TS,12.0,119.4,60.0,1950
1950322N06138,1950-11-21 09:00:00,TS,12.4,118.9,55.0,1950
1950322N06138,1950-11-21 12:00:00,TS,12.8,118.3,50.0,1950
1950322N06138,1950-11-21 15:00:00,TS,13.1,117.7,48.0,1950
1950322N06138,1950-11-21 18:00:00,TS,13.4,117.2,45.0,1950
1950322N06138,1950-11-21 21:00:00,TS,13.7,116.6,40.0,1950
1950322N06138,1950-11-22 00:00:00,TS,14.1,116.0,35.0,1950
1950322N06138,1950-11-22 03:00:00,TS,14.3,115.4,33.0,1950
1950322N06138,1950-11-22 06:00:00,TS,14.5,114.9,30.0,1950
1950322N06138,1950-11-22 09:00:00,TS,14.8,114.3,30.0,1950
1950322N06138,1950-11-22 12:00:00,TS,15.1,113.7,30.0,1950
1950322N06138,1950-11-22 15:00:00,TS,15.3,113.0,30.0,1950
1950322N06138,1950-11-22 18:00:00,TS,15.5,112.5,30.0,1950
1950360N10141,1950-12-29 00:00:00,TS,12.7,127.3,40.0,1950
1950360N10141,1950-12-29 03:00:00,TS,12.9,126.8,50.0,1950
1950360N10141,1950-12-29 06:00:00,TS,13.1,126.3,60.0,1950
1950360N10141,1950-12-29 09:00:00,TS,13.3,125.6,70.0,1950
1950360N10141,1950-12-29 12:00:00,TS,13.5,124.9,80.0,1950
1950360N10141,1950-12-29 15:00:00,TS,13.6,124.4,75.0,1950
1950360N10141,1950-12-29 18:00:00,TS,13.8,123.8,70.0,1950
1950360N10141,1950-12-29 21:00:00,TS,14.0,123.1,70.0,1950
1950360N10141,1950-12-30 00:00:00,TS,14.1,122.3,70.0,1950
1950360N10141,1950-12-30 03:00:00,TS,14.2,121.9,70.0,1950
1950360N10141,1950-12-30 06:00:00,TS,14.3,121.6,70.0,1950
1950360N10141,1950-12-30 09:00:00,TS,14.4,121.2,65.0,1950
1950360N10141,1950-12-30 12:00:00,TS,14.4,120.8,60.0,1950
1950360N10141,1950-12-30 15:00:00,TS,14.4,120.3,60.0,1950
1950360N10141,1950-12-30 18:00:00,TS,14.4,119.8,60.0,1950
1950360N10141,1950-12-30 21:00:00,TS,14.3,119.4,53.0,1950
1950360N10141,1950-12-31 00:00:00,TS,14.3,118.9,45.0,1950
1950360N10141,1950-12-31 03:00:00,TS,14.3,118.4,45.0,1950
1950360N10141,1950-12-31 06:00:00,TS,14.3,117.9,45.0,1950
1950360N10141,1950-12-31 09:00:00,TS,14.3,117.4,45.0,1950
1950360N10141,1950-12-31 12:00:00,TS,14.3,116.9,45.0,1950
1950360N10141,1950-12-31 15:00:00,TS,14.2,116.3,45.0,1950
1950360N10141,1950-12-31 18:00:00,TS,14.2,115.8,45.0,1950
1950360N10141,1950-12-31 21:00:00,TS,14.2,115.3,45.0,1950
1950360N10141,1951-01-01 00:00:00,TS,14.1,114.8,45.0,1951
1950360N10141,1951-01-01 03:00:00,TS,13.9,114.2,40.0,1951
1950360N10141,1951-01-01 06:00:00,TS,13.5,113.6,35.0,1951
1951119N06145,1951-04-29 12:00:00,TS,7.1,142.9,35.0,1951
1951119N06145,1951-04-29 15:00:00,TS,7.3,142.6,40.0,1951
1951119N06145,1951-04-29 18:00:00,TS,7.5,142.4,45.0,1951
1951119N06145,1951-04-29 21:00:00,TS,7.7,142.1,50.0,1951
1951119N06145,1951-04-30 00:00:00,TS,7.9,141.8,55.0,1951
1951119N06145,1951-04-30 03:00:00,TS,8.0,141.4,58.0,1951
1951119N06145,1951-04-30 06:00:00,TS,8.2,141.0,60.0,1951
1951119N06145,1951-04-30 09:00:00,TS,8.3,140.5,63.0,1951
1951119N06145,1951-04-30 12:00:00,TS,8.5,140.1,65.0,1951
1951119N06145,1951-04-30 15:00:00,TS,8.6,139.6,65.0,1951
1951119N06145,1951-04-30 18:00:00,TS,8.7,139.2,65.0,1951
1951119N06145,1951-04-30 21:00:00,TS,8.9,138.5,65.0,1951
1951119N06145,1951-05-01 00:00:00,TS,9.0,137.8,65.0,1951
1951119N06145,1951-05-01 03:00:00,TS,9.0,137.3,68.0,1951
1951119N06145,1951-05-01 06:00:00,TS,9.0,136.8,70.0,1951
1951119N06145,1951-05-01 09:00:00,TS,9.1,136.3,70.0,1951
1951119N06145,1951-05-01 12:00:00,TS,9.2,135.9,70.0,1951
1951119N06145,1951-05-01 15:00:00,TS,9.4,135.4,68.0,1951
1951119N06145,1951-05-01 18:00:00,TS,9.6,135.0,65.0,1951
1951119N06145,1951-05-01 21:00:00,TS,9.8,134.7,63.0,1951
1951119N06145,1951-05-02 00:00:00,TS,9.9,134.5,60.0,1951
1951119N06145,1951-05-02 03:00:00,TS,10.1,134.3,65.0,1951
1951119N06145,1951-05-02 06:00:00,TS,10.4,134.0,70.0,1951
1951119N06145,1951-05-02 09:00:00,TS,10.6,133.7,75.0,1951
1951119N06145,1951-05-02 12:00:00,TS,10.8,133.4,80.0,1951
1951119N06145,1951-05-02 15:00:00,TS,10.9,133.2,85.0,1951
1951119N06145,1951-05-02 18:00:00,TS,10.9,132.9,90.0,1951
1951119N06145,1951-05-02 21:00:00,TS,11.0,132.4,95.0,1951
1951119N06145,1951-05-03 00:00:00,TS,11.0,132.0,100.0,1951
1951119N06145,1951-05-03 03:00:00,TS,10.9,131.8,110.0,1951
1951119N06145,1951-05-03 06:00:00,TS,10.9,131.6,120.0,1951
1951119N06145,1951-05-03 09:00:00,TS,10.8,131.3,125.0,1951
1951119N06145,1951-05-03 12:00:00,TS,10.9,130.9,130.0,1951
1951119N06145,1951-05-03 15:00:00,TS,11.0,130.6,135.0,1951
1951119N06145,1951-05-03 18:00:00,TS,11.2,130.3,140.0,1951
1951119N06145,1951-05-03 21:00:00,TS,11.6,129.8,145.0,1951
1951119N06145,1951-05-04 00:00:00,TS,11.8,129.2,150.0,1951
1951119N06145,1951-05-04 03:00:00,TS,11.9,128.4,145.0,1951
1951119N06145,1951-05-04 06:00:00,TS,11.9,127.7,140.0,1951
1951119N06145,1951-05-04 09:00:00,TS,11.8,127.1,135.0,1951
1951119N06145,1951-05-04 12:00:00,TS,11.8,126.6,130.0,1951
1951119N06145,1951-05-04 15:00:00,TS,11.8,126.0,120.0,1951
1951119N06145,1951-05-04 18:00:00,TS,11.9,125.5,110.0,1951
1951119N06145,1951-05-04 21:00:00,TS,12.0,125.1,95.0,1951
1951119N06145,1951-05-05 00:00:00,TS,12.1,124.7,80.0,1951
1951119N06145,1951-05-05 03:00:00,TS,12.2,124.3,75.0,1951
1951119N06145,1951-05-05 06:00:00,TS,12.4,123.9,70.0,1951
1951119N06145,1951-05-05 09:00:00,TS,12.5,123.5,68.0,1951
1951119N06145,1951-05-05 12:00:00,TS,12.7,123.2,65.0,1951
1951119N06145,1951-05-05 15:00:00,TS,13.0,122.7,63.0,1951
1951119N06145,1951-05-05 18:00:00,TS,13.2,122.2,60.0,1951
1951119N06145,1951-05-05 21:00:00,TS,13.5,121.8,58.0,1951
1951119N06145,1951-05-06 00:00:00,TS,13.7,121.4,55.0,1951
1951119N06145,1951-05-06 03:00:00,TS,14.0,120.9,53.0,1951
1951119N06145,1951-05-06 06:00:00,TS,14.3,120.5,50.0,1951
1951119N06145,1951-05-06 09:00:00,TS,14.5,120.1,50.0,1951
1951119N06145,1951-05-06 12:00:00,TS,14.8,119.7,50.0,1951
1951119N06145,1951-05-06 15:00:00,TS,15.0,119.2,50.0,1951
1951119N06145,1951-05-06 18:00:00,TS,15.3,118.7,50.0,1951
1951119N06145,1951-05-06 21:00:00,TS,15.7,118.2,58.0,1951
1951119N06145,1951-05-07 00:00:00,TS,16.3,117.9,65.0,1951
1951119N06145,1951-05-07 03:00:00,TS,16.7,117.8,65.0,1951
1951119N06145,1951-05-07 06:00:00,TS,17.2,117.9,65.0,1951
1951119N06145,1951-05-07 09:00:00,TS,17.7,118.0,65.0,1951
1951119N06145,1951-05-07 12:00:00,TS,18.2,118.2,65.0,1951
1951119N06145,1951-05-07 15:00:00,TS,18.7,118.4,68.0,1951
1951119N06145,1951-05-07 18:00:00,TS,19.1,118.6,70.0,1951
1951119N06145,1951-05-07 21:00:00,TS,19.5,118.9,73.0,1951
1951119N06145,1951-05-08 00:00:00,TS,20.0,119.3,75.0,1951
1951119N06145,1951-05-08 03:00:00,TS,20.5,119.7,73.0,1951
1951119N06145,1951-05-08 06:00:00,TS,21.0,120.3,70.0,1951
1951119N06145,1951-05-08 09:00:00,TS,21.5,120.9,73.0,1951
1951119N06145,1951-05-08 12:00:00,TS,22.0,121.6,75.0,1951
1951119N06145,1951-05-08 15:00:00,TS,22.6,122.3,78.0,1951
1951119N06145,1951-05-08 18:00:00,TS,23.1,123.1,80.0,1951
1951119N06145,1951-05-08 21:00:00,TS,23.6,124.1,83.0,1951
1951119N06145,1951-05-09 00:00:00,TS,24.1,125.3,85.0,1951
1951119N06145,1951-05-09 03:00:00,TS,24.5,126.6,85.0,1951
1951119N06145,1951-05-09 06:00:00,TS,25.0,128.0,85.0,1951
1951119N06145,1951-05-09 09:00:00,TS,25.6,129.5,83.0,1951
1951119N06145,1951-05-09 12:00:00,TS,26.0,130.9,80.0,1951
1951119N06145,1951-05-09 15:00:00,TS,26.4,132.3,80.0,1951
1951119N06145,1951-05-09 18:00:00,TS,26.6,133.7,80.0,1951
1951119N06145,1951-05-09 21:00:00,TS,26.8,134.9,80.0,1951
1951119N06145,1951-05-10 00:00:00,TS,27.0,136.0,80.0,1951
1951119N06145,1951-05-10 03:00:00,TS,27.3,137.3,75.0,1951
1951119N06145,1951-05-10 06:00:00,TS,27.6,138.7,70.0,1951
1951119N06145,1951-05-10 09:00:00,TS,27.9,139.9,70.0,1951
1951119N06145,1951-05-10 12:00:00,TS,28.1,141.1,70.0,1951
1951119N06145,1951-05-10 15:00:00,TS,28.2,142.5,70.0,1951
1951119N06145,1951-05-10 18:00:00,TS,28.3,143.8,70.0,1951
1951119N06145,1951-05-10 21:00:00,TS,28.1,145.1,70.0,1951
1951119N06145,1951-05-11 00:00:00,TS,27.8,146.0,70.0,1951
1951119N06145,1951-05-11 03:00:00,TS,27.5,145.9,65.0,1951
1951119N06145,1951-05-11 06:00:00,TS,27.3,145.3,60.0,1951
1951119N06145,1951-05-11 09:00:00,TS,27.2,145.0,55.0,1951
1951177N12136,1951-06-25 12:00:00,TS,11.5,136.3,30.0,1951
1951177N12136,1951-06-25 15:00:00,TS,11.6,135.9,30.0,1951
1951177N12136,1951-06-25 18:00:00,TS,11.6,135.5,30.0,1951
1951177N12136,1951-06-25 21:00:00,TS,11.7,135.1,30.0,1951
1951177N12136,1951-06-26 00:00:00,TS,11.8,134.7,30.0,1951
1951177N12136,1951-06-26 03:00:00,TS,11.9,134.4,33.0,1951
1951177N12136,1951-06-26 18:00:00,TS,12.1,133.0,40.0,1951
1951177N12136,1951-06-26 21:00:00,TS,12.3,132.7,40.0,1951
1951177N12136,1951-06-27 00:00:00,TS,12.5,132.4,40.0,1951
1951177N12136,1951-06-27 03:00:00,TS,12.7,131.8,43.0,1951
1951177N12136,1951-06-27 06:00:00,TS,13.0,131.1,45.0,1951
1951177N12136,1951-06-27 09:00:00,TS,13.2,130.5,45.0,1951
1951177N12136,1951-06-27 12:00:00,TS,13.5,129.9,45.0,1951
1951177N12136,1951-06-27 15:00:00,TS,14.0,129.3,48.0,1951
1951177N12136,1951-06-27 18:00:00,TS,14.5,128.7,50.0,1951
1951177N12136,1951-06-27 21:00:00,TS,15.1,128.2,50.0,1951
1951177N12136,1951-06-28 00:00:00,TS,15.6,127.9,50.0,1951
1951177N12136,1951-06-28 03:00:00,TS,16.0,127.6,53.0,1951
1951177N12136,1951-06-28 06:00:00,TS,16.4,127.6,55.0,1951
1951177N12136,1951-06-28 09:00:00,TS,16.7,127.6,58.0,1951
1951177N12136,1951-06-28 12:00:00,TS,17.1,127.6,60.0,1951
1951177N12136,1951-06-28 15:00:00,TS,17.5,127.4,63.0,1951
1951177N12136,1951-06-28 18:00:00,TS,17.9,127.1,65.0,1951
1951177N12136,1951-06-28 21:00:00,TS,18.3,127.0,68.0,1951
1951177N12136,1951-06-29 00:00:00,TS,18.7,127.0,70.0,1951
1951177N12136,1951-06-29 03:00:00,TS,19.0,127.0,73.0,1951
1951177N12136,1951-06-29 06:00:00,TS,19.5,127.0,75.0,1951
1951177N12136,1951-06-29 09:00:00,TS,20.2,127.0,75.0,1951
1951177N12136,1951-06-29 12:00:00,TS,21.1,127.1,75.0,1951
1951177N12136,1951-06-29 15:00:00,TS,21.9,127.5,75.0,1951
1951177N12136,1951-06-29 18:00:00,TS,22.6,127.9,75.0,1951
1951177N12136,1951-06-29 21:00:00,TS,23.3,128.4,75.0,1951
1951177N12136,1951-06-30 00:00:00,TS,23.9,128.9,75.0,1951
1951177N12136,1951-06-30 03:00:00,TS,24.6,129.3,75.0,1951
1951177N12136,1951-06-30 06:00:00,TS,25.4,129.7,75.0,1951
1951177N12136,1951-06-30 09:00:00,TS,26.2,129.9,78.0,1951
1951177N12136,1951-06-30 12:00:00,TS,26.9,130.1,80.0,1951
1951177N12136,1951-06-30 15:00:00,TS,27.7,130.3,83.0,1951
1951177N12136,1951-06-30 18:00:00,TS,28.5,130.5,85.0,1951
1951177N12136,1951-06-30 21:00:00,TS,29.2,130.7,93.0,1951
1951177N12136,1951-07-01 00:00:00,TS,29.9,131.0,100.0,1951
1951177N12136,1951-07-01 03:00:00,TS,30.6,131.3,100.0,1951
1951177N12136,1951-07-01 06:00:00,TS,31.2,131.7,100.0,1951
1951177N12136,1951-07-01 09:00:00,TS,31.8,132.0,95.0,1951
1951177N12136,1951-07-01 12:00:00,TS,32.4,132.4,90.0,1951
1951177N12136,1951-07-01 15:00:00,TS,33.0,132.9,85.0,1951
1951177N12136,1951-07-01 18:00:00,TS,33.6,133.6,80.0,1951
1951177N12136,1951-07-01 21:00:00,TS,34.1,134.2,75.0,1951
1951177N12136,1951-07-02 00:00:00,TS,34.5,135.0,70.0,1951
1951177N12136,1951-07-02 03:00:00,TS,34.8,136.5,65.0,1951
1951206N11145,1951-07-26 12:00:00,TS,10.7,139.1,80.0,1951
1951206N11145,1951-07-26 15:00:00,TS,11.1,138.4,83.0,1951
1951206N11145,1951-07-26 18:00:00,TS,11.4,137.9,85.0,1951
1951206N11145,1951-07-26 21:00:00,TS,11.7,137.4,88.0,1951
1951206N11145,1951-07-27 00:00:00,TS,12.0,136.8,90.0,1951
1951206N11145,1951-07-27 03:00:00,TS,12.4,136.3,90.0,1951
1951206N11145,1951-07-27 06:00:00,TS,12.7,135.6,90.0,1951
1951206N11145,1951-07-27 09:00:00,TS,13.0,134.8,93.0,1951
1951206N11145,1951-07-27 12:00:00,TS,13.3,134.0,95.0,1951
1951206N11145,1951-07-27 15:00:00,TS,13.4,133.3,98.0,1951
1951206N11145,1951-07-27 18:00:00,TS,13.6,132.7,100.0,1951
1951206N11145,1951-07-27 21:00:00,TS,13.8,131.9,100.0,1951
1951206N11145,1951-07-28 00:00:00,TS,14.0,131.2,100.0,1951
1951206N11145,1951-07-28 03:00:00,TS,14.2,130.6,105.0,1951
1951206N11145,1951-07-28 06:00:00,TS,14.4,130.0,110.0,1951
1951206N11145,1951-07-28 09:00:00,TS,14.7,129.4,113.0,1951
1951206N11145,1951-07-28 12:00:00,TS,15.0,128.8,115.0,1951
1951206N11145,1951-07-28 15:00:00,TS,15.2,128.2,115.0,1951
1951206N11145,1951-07-28 18:00:00,TS,15.5,127.6,115.0,1951
1951206N11145,1951-07-28 21:00:00,TS,15.6,127.1,118.0,1951
1951206N11145,1951-07-29 00:00:00,TS,15.7,126.6,120.0,1951
1951206N11145,1951-07-29 03:00:00,TS,15.8,125.9,120.0,1951
1951206N11145,1951-07-29 06:00:00,TS,15.9,125.3,120.0,1951
1951206N11145,1951-07-29 09:00:00,TS,16.0,124.7,115.0,1951
1951206N11145,1951-07-29 12:00:00,TS,16.2,124.2,110.0,1951
1951206N11145,1951-07-29 15:00:00,TS,16.4,123.7,110.0,1951
1951206N11145,1951-07-29 18:00:00,TS,16.6,123.2,110.0,1951
1951206N11145,1951-07-29 21:00:00,TS,16.9,122.7,105.0,1951
1951206N11145,1951-07-30 00:00:00,TS,17.2,122.3,100.0,1951
1951206N11145,1951-07-30 03:00:00,TS,17.5,122.0,100.0,1951
1951206N11145,1951-07-30 06:00:00,TS,17.8,121.8,100.0,1951
1951206N11145,1951-07-30 09:00:00,TS,18.1,121.5,95.0,1951
1951206N11145,1951-07-30 12:00:00,TS,18.3,121.2,90.0,1951
1951206N11145,1951-07-30 15:00:00,TS,18.5,120.8,85.0,1951
1951206N11145,1951-07-30 18:00:00,TS,18.7,120.4,80.0,1951
1951206N11145,1951-07-30 21:00:00,TS,18.9,120.0,75.0,1951
1951206N11145,1951-07-31 00:00:00,TS,19.1,119.6,70.0,1951
1951206N11145,1951-07-31 03:00:00,TS,19.2,119.1,65.0,1951
1951206N11145,1951-07-31 06:00:00,TS,19.3,118.6,60.0,1951
1951206N11145,1951-07-31 09:00:00,TS,19.4,118.1,55.0,1951
1951206N11145,1951-07-31 12:00:00,TS,19.5,117.7,50.0,1951
1951206N11145,1951-07-31 15:00:00,TS,19.8,117.2,50.0,1951
1951206N11145,1951-07-31 18:00:00,TS,20.1,116.7,50.0,1951
1951206N11145,1951-07-31 21:00:00,TS,20.4,116.2,48.0,1951
1951206N11145,1951-08-01 00:00:00,TS,20.7,115.6,45.0,1951
1951206N11145,1951-08-01 03:00:00,TS,20.8,115.0,45.0,1951
1951206N11145,1951-08-01 06:00:00,TS,20.9,114.3,45.0,1951
1951206N11145,1951-08-01 09:00:00,TS,21.0,113.6,43.0,1951
1951206N11145,1951-08-01 12:00:00,TS,21.1,113.0,40.0,1951
1951206N11145,1951-08-01 15:00:00,TS,21.1,112.4,40.0,1951
1951206N11145,1951-08-01 18:00:00,TS,21.1,111.8,40.0,1951
1951206N11145,1951-08-01 21:00:00,TS,21.0,111.4,40.0,1951
1951206N11145,1951-08-02 00:00:00,TS,21.1,111.1,40.0,1951
1951223N11148,1951-08-10 12:00:00,TS,10.9,147.6,35.0,1951
1951223N11148,1951-08-10 15:00:00,TS,11.3,147.1,40.0,1951
1951223N11148,1951-08-10 18:00:00,TS,11.6,146.5,45.0,1951
1951223N11148,1951-08-10 21:00:00,TS,11.9,146.1,50.0,1951
1951223N11148,1951-08-11 00:00:00,TS,12.3,145.8,55.0,1951
1951223N11148,1951-08-11 03:00:00,TS,12.7,145.4,60.0,1951
1951223N11148,1951-08-11 06:00:00,TS,13.0,145.0,65.0,1951
1951223N11148,1951-08-11 09:00:00,TS,13.2,144.6,65.0,1951
1951223N11148,1951-08-11 12:00:00,TS,13.3,144.2,65.0,1951
1951223N11148,1951-08-11 15:00:00,TS,13.4,143.8,68.0,1951
1951223N11148,1951-08-11 18:00:00,TS,13.5,143.3,70.0,1951
1951223N11148,1951-08-11 21:00:00,TS,13.6,142.8,73.0,1951
1951223N11148,1951-08-12 00:00:00,TS,13.6,142.4,75.0,1951
1951223N11148,1951-08-12 03:00:00,TS,13.5,142.1,78.0,1951
1951223N11148,1951-08-12 06:00:00,TS,13.5,141.8,80.0,1951
1951223N11148,1951-08-12 09:00:00,TS,13.4,141.5,80.0,1951
1951223N11148,1951-08-12 12:00:00,TS,13.4,141.2,80.0,1951
1951223N11148,1951-08-12 15:00:00,TS,13.4,140.9,83.0,1951
1951223N11148,1951-08-12 18:00:00,TS,13.4,140.6,85.0,1951
1951223N11148,1951-08-12 21:00:00,TS,13.3,140.4,88.0,1951
1951223N11148,1951-08-13 00:00:00,TS,13.4,140.1,90.0,1951
1951223N11148,1951-08-13 03:00:00,TS,13.5,139.8,90.0,1951
1951223N11148,1951-08-13 06:00:00,TS,13.7,139.5,90.0,1951
1951223N11148,1951-08-13 09:00:00,TS,14.0,139.2,93.0,1951
1951223N11148,1951-08-13 12:00:00,TS,14.3,139.0,95.0,1951
1951223N11148,1951-08-13 15:00:00,TS,14.7,138.9,95.0,1951
1951223N11148,1951-08-13 18:00:00,TS,15.2,138.8,95.0,1951
1951223N11148,1951-08-13 21:00:00,TS,15.6,138.7,98.0,1951
1951223N11148,1951-08-14 00:00:00,TS,16.0,138.6,100.0,1951
1951223N11148,1951-08-14 03:00:00,TS,16.5,138.4,100.0,1951
1951223N11148,1951-08-14 06:00:00,TS,17.0,138.2,100.0,1951
1951223N11148,1951-08-14 09:00:00,TS,17.5,138.1,100.0,1951
1951223N11148,1951-08-14 12:00:00,TS,18.0,137.8,100.0,1951
1951223N11148,1951-08-14 15:00:00,TS,18.5,137.2,100.0,1951
1951223N11148,1951-08-14 18:00:00,TS,19.0,136.4,100.0,1951
1951223N11148,1951-08-14 21:00:00,TS,19.5,135.9,100.0,1951
1951223N11148,1951-08-15 00:00:00,TS,19.9,135.5,100.0,1951
1951223N11148,1951-08-15 03:00:00,TS,20.3,135.2,100.0,1951
1951223N11148,1951-08-15 06:00:00,TS,20.6,134.9,100.0,1951
1951223N11148,1951-08-15 09:00:00,TS,20.9,134.5,100.0,1951
1951223N11148,1951-08-15 12:00:00,TS,21.0,134.0,100.0,1951
1951223N11148,1951-08-15 15:00:00,TS,21.1,133.5,100.0,1951
1951223N11148,1951-08-15 18:00:00,TS,21.1,133.0,100.0,1951
1951223N11148,1951-08-15 21:00:00,TS,21.1,132.5,100.0,1951
1951223N11148,1951-08-16 00:00:00,TS,21.2,132.0,100.0,1951
1951223N11148,1951-08-16 03:00:00,TS,21.3,131.7,95.0,1951
1951223N11148,1951-08-16 06:00:00,TS,21.4,131.4,90.0,1951
1951223N11148,1951-08-16 09:00:00,TS,21.6,131.2,85.0,1951
1951223N11148,1951-08-16 12:00:00,TS,21.9,131.1,80.0,1951
1951223N11148,1951-08-16 15:00:00,TS,22.2,130.9,83.0,1951
1951223N11148,1951-08-16 18:00:00,TS,22.6,130.9,85.0,1951
1951223N11148,1951-08-16 21:00:00,TS,22.9,130.8,88.0,1951
1951223N11148,1951-08-17 00:00:00,TS,23.3,130.6,90.0,1951
1951223N11148,1951-08-17 03:00:00,TS,23.7,130.4,95.0,1951
1951223N11148,1951-08-17 06:00:00,TS,24.1,130.1,100.0,1951
1951223N11148,1951-08-17 09:00:00,TS,24.5,129.8,100.0,1951
1951223N11148,1951-08-17 12:00:00,TS,25.0,129.5,100.0,1951
1951223N11148,1951-08-17 15:00:00,TS,25.4,129.2,100.0,1951
1951223N11148,1951-08-17 18:00:00,TS,25.9,129.0,100.0,1951
1951223N11148,1951-08-17 21:00:00,TS,26.3,128.9,98.0,1951
1951223N11148,1951-08-18 00:00:00,TS,26.7,128.8,95.0,1951
1951223N11148,1951-08-18 03:00:00,TS,27.0,128.7,93.0,1951
1951223N11148,1951-08-18 06:00:00,TS,27.1,128.6,90.0,1951
1951223N11148,1951-08-18 09:00:00,TS,27.4,128.5,85.0,1951
1951223N11148,1951-08-18 12:00:00,TS,27.6,128.4,80.0,1951
1951223N11148,1951-08-18 15:00:00,TS,27.7,128.3,83.0,1951
1951223N11148,1951-08-18 18:00:00,TS,27.8,128.2,85.0,1951
1951223N11148,1951-08-18 21:00:00,TS,28.0,128.1,88.0,1951
1951223N11148,1951-08-19 00:00:00,TS,28.1,128.0,90.0,1951
1951223N11148,1951-08-19 03:00:00,TS,28.4,127.8,88.0,1951
1951223N11148,1951-08-19 06:00:00,TS,28.7,127.6,85.0,1951
1951223N11148,1951-08-19 09:00:00,TS,28.9,127.4,85.0,1951
1951223N11148,1951-08-19 12:00:00,TS,29.1,127.1,85.0,1951
1951223N11148,1951-08-19 15:00:00,TS,29.3,126.9,80.0,1951
1951223N11148,1951-08-19 18:00:00,TS,29.5,126.7,75.0,1951
1951223N11148,1951-08-19 21:00:00,TS,29.7,126.4,75.0,1951
1951223N11148,1951-08-20 00:00:00,TS,29.9,126.1,75.0,1951
1951223N11148,1951-08-20 03:00:00,TS,30.1,125.9,73.0,1951
1951223N11148,1951-08-20 06:00:00,TS,30.2,125.7,70.0,1951
1951223N11148,1951-08-20 09:00:00,TS,30.4,125.4,70.0,1951
1951223N11148,1951-08-20 12:00:00,TS,30.5,125.2,70.0,1951
1951223N11148,1951-08-20 15:00:00,TS,30.6,124.9,70.0,1951
1951223N11148,1951-08-20 18:00:00,TS,30.7,124.8,70.0,1951
1951223N11148,1951-08-20 21:00:00,TS,30.9,124.5,70.0,1951
1951223N11148,1951-08-21 00:00:00,TS,31.0,124.3,70.0,1951
1951223N11148,1951-08-21 03:00:00,TS,31.2,124.1,70.0,1951
1951223N11148,1951-08-21 06:00:00,TS,31.4,123.9,70.0,1951
1951223N11148,1951-08-21 09:00:00,TS,31.6,123.7,68.0,1951
1951223N11148,1951-08-21 12:00:00,TS,31.8,123.6,65.0,1951
1951223N11148,1951-08-21 15:00:00,TS,32.1,123.5,65.0,1951
1951223N11148,1951-08-21 18:00:00,TS,32.3,123.6,65.0,1951
1951223N11148,1951-08-21 21:00:00,TS,32.5,123.7,65.0,1951
1951223N11148,1951-08-22 00:00:00,TS,32.8,123.8,65.0,1951
1951223N11148,1951-08-22 03:00:00,TS,33.0,123.9,63.0,1951
