SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,par_max_wind,peak_intensity,par_peak_intensity
1995334N09129,1995-11-30 00:00:00,1995-12-05 12:00:00,1995,30.0,45,11.74888888888889,125.84666666666668,30.0,TD,TD
1995357N07139,1995-12-23 06:00:00,1995-12-31 06:00:00,1995,55.0,65,11.219999999999999,132.18923076923076,55.0,TS,TS
1996054N04149,1996-02-23 06:00:00,1996-02-28 06:00:00,1996,25.0,41,5.721951219512195,143.73414634146343,20.0,TD,TD
1996058N06137,1996-02-28 12:00:00,1996-03-02 00:00:00,1996,30.0,21,10.142857142857142,124.26190476190476,30.0,TD,TD
1996090N04150,1996-03-29 18:00:00,1996-04-11 18:00:00,1996,40.0,105,9.762857142857142,133.95333333333335,40.0,TS,TS
1996128N07138,1996-05-07 00:00:00,1996-05-19 12:00:00,1996,125.0,101,15.386138613861386,133.29207920792078,125.0,TY,TY
1996137N13111,1996-05-16 00:00:00,1996-05-24 00:00:00,1996,60.0,65,17.127692307692307,116.42153846153846,60.0,TS,TS
1996192N19152,1996-07-10 06:00:00,1996-07-27 18:00:00,1996,140.0,143,30.93846153846154,146.2048951048951,133.0,STY,STY
1996201N07137,1996-07-19 00:00:00,1996-07-27 18:00:00,1996,90.0,71,16.077464788732396,126.50845070422535,90.0,TY,TY
1996203N12152,1996-07-21 06:00:00,1996-08-03 12:00:00,1996,140.0,108,21.03240740740741,134.17962962962963,140.0,STY,STY
1996210N05156,1996-07-28 00:00:00,1996-08-16 12:00:00,1996,95.0,158,21.879113924050632,137.26582278481013,85.0,TY,TY
1996227N08156,1996-08-13 12:00:00,1996-08-23 12:00:00,1996,95.0,81,14.35061728395062,127.60246913580247,70.0,TY,TY
1996246N08148,1996-09-02 00:00:00,1996-09-10 12:00:00,1996,140.0,69,16.3536231884058,127.18840579710145,140.0,STY,STY
1996250N08148,1996-09-06 00:00:00,1996-09-14 12:00:00,1996,45.0,69,14.895652173913042,124.72173913043477,25.0,TS,TD
1996254N13138,1996-09-09 18:00:00,1996-09-25 00:00:00,1996,130.0,123,24.93983739837398,134.5739837398374,130.0,STY,STY
1996268N15140,1996-09-24 12:00:00,1996-10-04 06:00:00,1996,110.0,79,25.3126582278481,135.56075949367087,110.0,TY,TY
1996282N11162,1996-10-07 12:00:00,1996-10-22 18:00:00,1996,90.0,123,15.482926829268294,131.46666666666667,90.0,TY,TY
1996283N12133,1996-10-09 06:00:00,1996-10-17 12:00:00,1996,50.0,67,15.98955223880597,118.37761194029851,50.0,TS,TS
1996299N11121,1996-10-24 12:00:00,1996-10-31 18:00:00,1996,30.0,59,8.988135593220338,107.41016949152542,15.0,TD,TD
1996303N07155,1996-10-29 00:00:00,1996-11-09 18:00:00,1996,50.0,95,8.704210526315789,134.98736842105262,50.0,TS,TS
1996305N11121,1996-10-31 06:00:00,1996-11-04 06:00:00,1996,40.0,33,13.336363636363638,111.72121212121213,25.0,TS,TD
1996307N09154,1996-11-02 00:00:00,1996-11-14 06:00:00,1996,140.0,99,16.754545454545454,145.53434343434344,140.0,STY,STY
1996312N14125,1996-11-06 12:00:00,1996-11-18 06:00:00,1996,45.0,95,15.28842105263158,115.37263157894736,45.0,TS,TS
1996328N08151,1996-11-23 00:00:00,1996-12-02 00:00:00,1996,25.0,73,13.857534246575343,137.0191780821918,25.0,TD,TD
1996356N08110,1996-12-21 06:00:00,1996-12-27 06:00:00,1996,45.0,49,6.828571428571429,114.4673469387755,45.0,TS,TS
1997011N04176,1997-01-11 00:00:00,1997-01-27 12:00:00,1997,50.0,133,7.213533834586466,144.3075187969925,45.0,TS,TS
1997143N17111,1997-05-23 00:00:00,1997-06-04 00:00:00,1997,45.0,97,25.16082474226804,137.67938144329898,45.0,TS,TS
1997165N12139,1997-06-13 12:00:00,1997-06-21 06:00:00,1997,90.0,65,22.506153846153847,135.56153846153848,90.0,TY,TY
1997167N06162,1997-06-15 12:00:00,1997-07-04 00:00:00,1997,70.0,150,24.142666666666667,145.49066666666667,65.0,TY,TY
1997196N08142,1997-07-15 00:00:00,1997-07-29 06:00:00,1997,140.0,117,20.291452991452992,135.9042735042735,140.0,STY,STY
1997202N04152,1997-07-21 00:00:00,1997-08-10 00:00:00,1997,90.0,161,16.614285714285714,136.05155279503106,90.0,TY,TY
1997210N15120,1997-07-28 12:00:00,1997-08-04 00:00:00,1997,65.0,53,19.360377358490563,115.13962264150943,18.0,TY,TD
1997217N06168,1997-08-05 00:00:00,1997-08-23 00:00:00,1997,140.0,145,22.484137931034482,141.22482758620689,95.0,STY,TY
1997232N14136,1997-08-19 12:00:00,1997-08-30 18:00:00,1997,110.0,91,18.732967032967032,127.4021978021978,110.0,TY,TY
1997240N12193,1997-08-28 06:00:00,1997-09-17 06:00:00,1997,140.0,162,18.735185185185184,162.28086419753086,105.0,STY,TY
1997273N13151,1997-09-29 12:00:00,1997-10-07 18:00:00,1997,30.0,67,17.11492537313433,141.8313432835821,28.0,TD,TD
1997283N07177,1997-10-09 12:00:00,1997-10-26 00:00:00,1997,160.0,133,16.307518796992483,140.2609022556391,160.0,STY,STY
1997298N06140,1997-10-25 00:00:00,1997-11-09 12:00:00,1997,65.0,125,11.396799999999999,110.948,33.0,TY,TD
1997299N07169,1997-10-30 06:00:00,1997-11-08 12:00:00,1997,155.0,75,17.234666666666666,144.79600000000002,115.0,STY,TY
1997311N10151,1997-11-07 00:00:00,1997-11-16 18:00:00,1997,65.0,79,12.61012658227848,135.54303797468353,65.0,TY,TY
1997333N06194,1997-11-28 18:00:00,1997-12-22 12:00:00,1997,160.0,191,10.289005235602094,166.77382198952878,118.0,STY,TY
1998187N17132,1998-07-06 00:00:00,1998-07-11 00:00:00,1998,30.0,41,20.765853658536585,128.26829268292684,30.0,TD,TD
1998188N18117,1998-07-07 00:00:00,1998-07-12 18:00:00,1998,50.0,47,22.480851063829785,118.65531914893617,48.0,TS,TS
1998213N14128,1998-08-01 06:00:00,1998-08-05 06:00:00,1998,100.0,33,19.36060606060606,123.5030303030303,100.0,TY,TY
1998217N10130,1998-08-05 06:00:00,1998-08-12 00:00:00,1998,60.0,55,17.64,119.30545454545455,35.0,TS,TS
1998235N17131,1998-08-22 12:00:00,1998-09-09 00:00:00,1998,115.0,141,30.74113475177305,147.6673758865248,55.0,TY,TS
1998243N23122,1998-08-31 06:00:00,1998-09-06 06:00:00,1998,30.0,49,27.56122448979592,136.0734693877551,25.0,TD,TD
1998258N19126,1998-09-14 18:00:00,1998-09-20 18:00:00,1998,130.0,49,25.522448979591836,128.4714285714286,130.0,STY,STY
1998259N17118,1998-09-16 00:00:00,1998-09-23 00:00:00,1998,90.0,58,22.56896551724138,125.92931034482758,85.0,TY,TY
1998267N13134,1998-09-24 06:00:00,1998-10-02 00:00:00,1998,80.0,63,24.415873015873018,126.80317460317461,73.0,TY,TY
1998277N24122,1998-10-04 00:00:00,1998-10-07 18:00:00,1998,30.0,31,24.448387096774194,122.95483870967742,30.0,TD,TD
1998281N11151,1998-10-07 18:00:00,1998-10-18 12:00:00,1998,155.0,89,18.69438202247191,132.99662921348315,155.0,STY,STY
1998283N13149,1998-10-10 06:00:00,1998-10-12 18:00:00,1998,50.0,21,15.571428571428571,138.67619047619047,30.0,TS,TD
1998285N12149,1998-10-11 18:00:00,1998-10-27 18:00:00,1998,135.0,129,14.552713178294573,128.16511627906976,135.0,STY,STY
1998315N09116,1998-11-10 18:00:00,1998-11-15 00:00:00,1998,50.0,35,10.068571428571428,111.22571428571429,23.0,TS,TD
1998321N11117,1998-11-16 18:00:00,1998-11-20 12:00:00,1998,45.0,31,11.096774193548388,111.94193548387096,20.0,TS,TD
1998327N09126,1998-11-23 06:00:00,1998-11-26 12:00:00,1998,45.0,27,12.72962962962963,113.55555555555556,30.0,TS,TD
1998342N06141,1998-12-07 18:00:00,1998-12-14 18:00:00,1998,90.0,57,10.731578947368423,121.99824561403508,90.0,TY,TY
1998351N11125,1998-12-17 00:00:00,1998-12-19 00:00:00,1998,25.0,17,14.505882352941176,121.8941176470588,25.0,TD,TD
1999045N11138,1999-02-13 18:00:00,1999-02-19 00:00:00,1999,35.0,43,12.13720930232558,132.30697674418604,35.0,TS,TS
1999096N10136,1999-04-05 18:00:00,1999-04-10 00:00:00,1999,35.0,35,12.345714285714287,130.34,35.0,TS,TS
1999111N08126,1999-04-21 00:00:00,1999-04-29 06:00:00,1999,75.0,67,18.494029850746266,134.15970149253732,65.0,TY,TY
1999151N09132,1999-05-30 12:00:00,1999-06-08 06:00:00,1999,105.0,71,16.58450704225352,124.66338028169015,105.0,TY,TY
1999201N25134,1999-07-19 12:00:00,1999-07-23 18:00:00,1999,30.0,35,32.24,131.46285714285713,20.0,TD,TD
1999203N17129,1999-07-23 18:00:00,1999-07-28 12:00:00,1999,40.0,39,28.207692307692305,126.85641025641024,30.0,TS,TD
1999204N17117,1999-07-23 00:00:00,1999-07-27 18:00:00,1999,25.0,39,19.389743589743592,115.00256410256411,20.0,TD,TD
1999208N06139,1999-07-26 18:00:00,1999-08-04 00:00:00,1999,80.0,67,20.880597014925375,131.5955223880597,70.0,TY,TY
1999218N21116,1999-08-05 18:00:00,1999-08-10 18:00:00,1999,35.0,41,27.28048780487805,122.89756097560976,30.0,TS,TD
1999230N12129,1999-08-17 18:00:00,1999-08-23 06:00:00,1999,75.0,45,18.34,120.59333333333333,60.0,TY,TS
1999241N12133,1999-08-29 06:00:00,1999-09-04 06:00:00,1999,40.0,49,15.683673469387756,125.30204081632654,40.0,TS,TS
1999253N17124,1999-09-10 00:00:00,1999-09-17 12:00:00,1999,70.0,61,19.6327868852459,118.00819672131148,35.0,TY,TS
1999260N20130,1999-09-17 00:00:00,1999-09-24 18:00:00,1999,140.0,66,26.16969696969697,128.8181818181818,130.0,STY,STY
1999275N16135,1999-10-01 12:00:00,1999-10-11 00:00:00,1999,110.0,77,20.845454545454544,122.93246753246753,110.0,TY,TY
1999288N12129,1999-10-14 18:00:00,1999-10-19 18:00:00,1999,35.0,41,14.909756097560974,118.56585365853658,30.0,TS,TD
1999310N09138,1999-11-05 18:00:00,1999-11-10 06:00:00,1999,35.0,37,11.597297297297297,127.67027027027028,35.0,TS,TS
1999315N13127,1999-11-10 12:00:00,1999-11-16 06:00:00,1999,65.0,47,17.11063829787234,131.75744680851065,53.0,TY,TS
1999334N11118,1999-11-29 12:00:00,1999-12-05 06:00:00,1999,30.0,47,9.419148936170213,106.70212765957447,15.0,TD,TD
1999342N08116,1999-12-07 12:00:00,1999-12-11 06:00:00,1999,30.0,31,7.641935483870968,112.14838709677419,20.0,TD,TD
2000125N06136,2000-05-03 18:00:00,2000-05-12 12:00:00,2000,155.0,71,16.08450704225352,136.07887323943663,140.0,STY,STY
2000138N16119,2000-05-17 18:00:00,2000-05-20 06:00:00,2000,40.0,21,21.385714285714286,126.87142857142858,40.0,TS,TS
2000141N18116,2000-05-21 00:00:00,2000-05-22 00:00:00,2000,30.0,9,19.98888888888889,121.43333333333334,30.0,TD,TD
2000150N11117,2000-05-29 00:00:00,2000-06-01 12:00:00,2000,30.0,29,13.255172413793103,111.4551724137931,20.0,TD,TD
2000184N13133,2000-07-02 00:00:00,2000-07-09 00:00:00,2000,115.0,57,24.417543859649122,135.39122807017543,115.0,TY,TY
2000185N15117,2000-07-03 06:00:00,2000-07-11 00:00:00,2000,75.0,63,22.05238095238095,120.2968253968254,75.0,TY,TY
2000193N10131,2000-07-10 18:00:00,2000-07-17 12:00:00,2000,25.0,50,16.156,119.882,25.0,TD,TD
2000196N16122,2000-07-13 18:00:00,2000-07-15 00:00:00,2000,25.0,11,16.10909090909091,120.39090909090909,25.0,TD,TD
2000202N12131,2000-07-19 12:00:00,2000-07-31 06:00:00,2000,50.0,86,23.712790697674418,128.14883720930231,30.0,TS,TD
2000230N08139,2000-08-17 06:00:00,2000-08-24 06:00:00,2000,140.0,57,17.950877192982457,128.69122807017544,140.0,STY,STY
2000232N12116,2000-08-18 12:00:00,2000-08-23 00:00:00,2000,45.0,37,14.05135135135135,111.95135135135135,25.0,TS,TD
2000237N08138,2000-08-24 00:00:00,2000-09-01 12:00:00,2000,75.0,69,23.68695652173913,128.7942028985507,55.0,TY,TS
2000245N14157,2000-09-01 18:00:00,2000-09-16 06:00:00,2000,140.0,118,21.82457627118644,138.74322033898306,140.0,STY,STY
2000248N17117,2000-09-04 18:00:00,2000-09-10 12:00:00,2000,95.0,47,18.20212765957447,113.45744680851064,33.0,TY,TD
2000248N18126,2000-09-05 18:00:00,2000-09-12 00:00:00,2000,55.0,51,22.294117647058822,127.80196078431372,55.0,TS,TS
2000295N20146,2000-10-21 00:00:00,2000-10-28 06:00:00,2000,105.0,59,23.662711864406777,129.9593220338983,105.0,TY,TY
2000299N08139,2000-10-25 06:00:00,2000-11-01 18:00:00,2000,90.0,61,16.14918032786885,123.96393442622951,90.0,TY,TY
2000305N06136,2000-10-30 12:00:00,2000-11-08 00:00:00,2000,85.0,69,15.373913043478261,121.45072463768116,85.0,TY,TY
2000313N18126,2000-11-07 12:00:00,2000-11-10 06:00:00,2000,30.0,23,23.382608695652173,126.67826086956521,30.0,TD,TD
2000332N08133,2000-11-27 00:00:00,2000-12-08 00:00:00,2000,55.0,89,10.11685393258427,119.34831460674157,55.0,TS,TS
2000364N07130,2000-12-28 18:00:00,2001-01-05 06:00:00,2000,110.0,61,14.37704918032787,132.57213114754097,60.0,TY,TS
2001047N09134,2001-02-16 06:00:00,2001-02-22 00:00:00,2001,25.0,47,11.434042553191489,124.01702127659574,25.0,TD,TD
2001106N04138,2001-04-16 00:00:00,2001-04-22 18:00:00,2001,25.0,55,9.707272727272727,130.7581818181818,25.0,TD,TD
2001125N05129,2001-05-05 00:00:00,2001-05-14 12:00:00,2001,60.0,77,14.711688311688311,123.35844155844157,60.0,TS,TS
2001170N11138,2001-06-19 06:00:00,2001-06-24 06:00:00,2001,100.0,41,18.26829268292683,126.2560975609756,83.0,TY,TY
2001180N15118,2001-06-29 00:00:00,2001-07-03 06:00:00,2001,75.0,35,19.282857142857143,112.13142857142857,25.0,TY,TD
2001181N08141,2001-06-30 00:00:00,2001-07-07 00:00:00,2001,80.0,57,15.542105263157895,127.06140350877193,80.0,TY,TY
2001189N13130,2001-07-07 18:00:00,2001-07-12 06:00:00,2001,40.0,37,19.386486486486486,124.16756756756756,40.0,TS,TS
2001204N19127,2001-07-22 12:00:00,2001-07-26 18:00:00,2001,85.0,35,20.642857142857142,116.25142857142858,35.0,TY,TS
2001206N14134,2001-07-25 06:00:00,2001-07-31 12:00:00,2001,100.0,51,20.43529411764706,124.97843137254901,100.0,TY,TY
2001220N17118,2001-08-08 06:00:00,2001-08-11 06:00:00,2001,40.0,25,17.392,110.71600000000001,25.0,TS,TD
2001225N18146,2001-08-13 06:00:00,2001-08-23 00:00:00,2001,90.0,82,25.821951219512197,138.71951219512195,88.0,TY,TY
2001248N23125,2001-09-05 12:00:00,2001-09-21 00:00:00,2001,100.0,126,25.484920634920634,123.72222222222223,75.0,TY,TY
2001264N21126,2001-09-21 18:00:00,2001-09-29 18:00:00,2001,95.0,65,21.907692307692308,121.6923076923077,95.0,TY,TY
2001284N16132,2001-10-11 06:00:00,2001-10-18 06:00:00,2001,90.0,57,22.296491228070177,129.23859649122807,90.0,TY,TY
2001309N10130,2001-11-05 06:00:00,2001-11-12 12:00:00,2001,115.0,59,12.135593220338983,118.87118644067796,100.0,TY,TY
2001321N07148,2001-11-16 12:00:00,2001-11-25 00:00:00,2001,35.0,69,12.884057971014492,135.8173913043478,35.0,TS,TS
2001323N05107,2001-11-18 18:00:00,2001-11-23 12:00:00,2001,35.0,39,6.730769230769231,112.72051282051282,35.0,TS,TS
2001338N10130,2001-12-04 06:00:00,2001-12-09 06:00:00,2001,35.0,41,11.804878048780488,119.22682926829269,35.0,TS,TS
2002008N07141,2002-01-08 06:00:00,2002-01-14 00:00:00,2002,50.0,47,11.46808510638298,130.92978723404255,50.0,TS,TS
2002057N06156,2002-02-26 06:00:00,2002-03-08 12:00:00,2002,140.0,83,10.97710843373494,140.61807228915663,140.0,STY,STY
2002078N04138,2002-03-18 18:00:00,2002-03-25 06:00:00,2002,30.0,53,9.347169811320754,123.71320754716982,30.0,TD,TD
2002146N17113,2002-05-26 06:00:00,2002-05-30 00:00:00,2002,25.0,31,19.606451612903225,116.06129032258065,25.0,TD,TD
2002155N20112,2002-06-03 12:00:00,2002-06-11 00:00:00,2002,85.0,62,22.03548387096774,119.67096774193548,85.0,TY,TY
2002178N04155,2002-06-27 06:00:00,2002-07-10 18:00:00,2002,130.0,109,13.783486238532111,145.9788990825688,130.0,STY,STY
2002178N10139,2002-06-26 12:00:00,2002-07-06 06:00:00,2002,110.0,79,19.263291139240504,131.18354430379748,110.0,TY,TY
2002187N11160,2002-07-05 12:00:00,2002-07-16 06:00:00,2002,135.0,88,16.661363636363635,143.29090909090908,135.0,STY,STY
2002189N21116,2002-07-08 00:00:00,2002-07-13 12:00:00,2002,40.0,45,25.29111111111111,123.19777777777777,35.0,TS,TS
2002199N08130,2002-07-17 12:00:00,2002-07-21 18:00:00,2002,35.0,35,12.245714285714286,124.29714285714284,35.0,TS,TS
2002200N21150,2002-07-20 00:00:00,2002-07-27 18:00:00,2002,65.0,63,24.431746031746034,134.0031746031746,65.0,TY,TY
2002214N19120,2002-08-02 00:00:00,2002-08-05 18:00:00,2002,50.0,31,21.532258064516128,116.3225806451613,30.0,TS,TD
2002222N11131,2002-08-10 06:00:00,2002-08-14 18:00:00,2002,35.0,37,12.656756756756756,125.16216216216216,35.0,TS,TS
2002227N14115,2002-08-14 12:00:00,2002-08-19 18:00:00,2002,55.0,43,16.365116279069767,113.2046511627907,20.0,TS,TD
2002252N20121,2002-09-08 18:00:00,2002-09-13 00:00:00,2002,45.0,35,20.731428571428573,114.96857142857144,15.0,TS,TD
2003098N03159,2003-04-08 06:00:00,2003-04-25 12:00:00,2003,135.0,139,14.17410071942446,138.63597122302158,125.0,STY,TY
2003137N07131,2003-05-17 00:00:00,2003-05-20 12:00:00,2003,30.0,29,9.317241379310344,130.58620689655172,30.0,TD,TD
2003144N16119,2003-05-24 06:00:00,2003-05-30 18:00:00,2003,55.0,53,19.522641509433964,123.05283018867925,55.0,TS,TS
2003150N17119,2003-05-31 00:00:00,2003-06-04 00:00:00,2003,45.0,33,20.75151515151515,121.98484848484848,45.0,TS,TS
2003158N08156,2003-06-07 00:00:00,2003-06-20 00:00:00,2003,115.0,107,15.709345794392524,134.61869158878505,95.0,TY,TY
2003196N05150,2003-07-15 00:00:00,2003-07-25 12:00:00,2003,130.0,85,13.428235294117648,128.97529411764705,130.0,STY,STY
2003196N11137,2003-07-14 12:00:00,2003-07-22 18:00:00,2003,65.0,67,14.119402985074627,119.83731343283583,50.0,TY,TS
2003212N09150,2003-07-31 06:00:00,2003-08-10 00:00:00,2003,110.0,81,21.169135802469135,137.11975308641976,98.0,TY,TY
2003212N12130,2003-07-30 18:00:00,2003-08-05 00:00:00,2003,65.0,43,19.23953488372093,123.86976744186046,65.0,TY,TY
2003226N07156,2003-08-14 00:00:00,2003-08-26 00:00:00,2003,90.0,97,16.289690721649485,131.99484536082474,90.0,TY,TY
2003230N18125,2003-08-18 18:00:00,2003-08-20 18:00:00,2003,35.0,17,25.329411764705885,122.00588235294117,33.0,TS,TD
2003240N20139,2003-08-27 12:00:00,2003-09-03 06:00:00,2003,125.0,55,19.163636363636364,128.28727272727272,125.0,TY,TY
2003247N10153,2003-09-04 06:00:00,2003-09-13 12:00:00,2003,150.0,76,22.489473684210527,134.19078947368422,150.0,STY,STY
2003259N13133,2003-09-17 06:00:00,2003-09-23 00:00:00,2003,100.0,49,28.410204081632653,134.27551020408163,55.0,TY,TS
2003290N15132,2003-10-18 12:00:00,2003-10-26 12:00:00,2003,125.0,65,20.163076923076922,133.80307692307693,125.0,TY,TY
2003294N11112,2003-10-21 00:00:00,2003-10-24 00:00:00,2003,25.0,25,11.44,116.352,25.0,TD,TD
2003302N11133,2003-10-28 18:00:00,2003-11-04 00:00:00,2003,75.0,51,17.23921568627451,125.12745098039215,75.0,TY,TY
2003316N11141,2003-11-11 12:00:00,2003-11-19 12:00:00,2003,75.0,65,14.680000000000001,119.02153846153846,65.0,TY,TY
2003319N13172,2003-11-14 12:00:00,2003-12-02 06:00:00,2003,145.0,143,14.148951048951048,149.9181818181818,145.0,STY,STY
2003357N11142,2003-12-23 00:00:00,2003-12-27 18:00:00,2003,35.0,39,12.664102564102564,132.0076923076923,35.0,TS,TS
2004042N08148,2004-02-10 18:00:00,2004-02-19 06:00:00,2004,40.0,69,11.414492753623188,137.15072463768115,25.0,TS,TD
2004074N03143,2004-03-14 00:00:00,2004-03-23 12:00:00,2004,35.0,77,10.687012987012986,131.0948051948052,35.0,TS,TS
2004093N07154,2004-04-02 00:00:00,2004-04-15 18:00:00,2004,130.0,111,12.35045045045045,141.0036036036036,130.0,STY,STY
2004134N07132,2004-05-13 00:00:00,2004-05-21 06:00:00,2004,140.0,67,16.32686567164179,129.4179104477612,140.0,STY,STY
2004136N05148,2004-05-15 00:00:00,2004-05-22 00:00:00,2004,60.0,57,10.450877192982457,138.00701754385963,60.0,TS,TS
2004156N16117,2004-06-04 06:00:00,2004-06-11 06:00:00,2004,100.0,57,20.04035087719298,121.2140350877193,100.0,TY,TY
2004158N07142,2004-06-05 12:00:00,2004-06-13 00:00:00,2004,75.0,61,10.375409836065574,124.7,50.0,TY,TS
2004164N06139,2004-06-11 18:00:00,2004-06-21 18:00:00,2004,155.0,82,17.96829268292683,134.56341463414634,153.0,STY,STY
2004174N14146,2004-06-21 18:00:00,2004-07-04 06:00:00,2004,125.0,101,19.602970297029703,129.46138613861388,125.0,TY,TY
2004193N19136,2004-07-12 06:00:00,2004-07-16 12:00:00,2004,45.0,35,20.902857142857144,122.77428571428572,45.0,TS,TS
2004219N15137,2004-08-07 00:00:00,2004-08-13 00:00:00,2004,90.0,49,21.636734693877553,127.24081632653062,90.0,TY,TY
2004227N15144,2004-08-13 18:00:00,2004-08-19 18:00:00,2004,65.0,49,24.053061224489795,131.81632653061226,45.0,TY,TS
2004231N09147,2004-08-17 18:00:00,2004-08-26 12:00:00,2004,90.0,71,19.088732394366197,129.6492957746479,80.0,TY,TY
2004239N11171,2004-08-26 00:00:00,2004-09-08 00:00:00,2004,125.0,106,20.54245283018868,145.62075471698114,125.0,TY,TY
2004255N23120,2004-09-10 18:00:00,2004-09-13 12:00:00,2004,35.0,23,25.23913043478261,121.38260869565218,35.0,TS,TS
2004263N13153,2004-09-18 12:00:00,2004-09-30 00:00:00,2004,125.0,95,21.42,135.55894736842106,125.0,TY,TY
2004275N14139,2004-10-01 06:00:00,2004-10-09 18:00:00,2004,140.0,71,21.330985915492956,134.87887323943661,140.0,STY,STY
2004284N07157,2004-10-10 06:00:00,2004-10-20 18:00:00,2004,125.0,87,18.498850574712645,138.11494252873564,125.0,TY,TY
2004288N09164,2004-10-13 18:00:00,2004-10-26 12:00:00,2004,110.0,103,14.978640776699029,143.19708737864076,110.0,TY,TY
2004319N10134,2004-11-13 18:00:00,2004-11-26 00:00:00,2004,115.0,99,12.221212121212123,118.30000000000001,115.0,TY,TY
2004333N06154,2004-11-28 00:00:00,2004-12-04 00:00:00,2004,130.0,49,12.151020408163264,133.6612244897959,130.0,STY,STY
2004344N06178,2004-12-09 00:00:00,2004-12-20 00:00:00,2004,50.0,89,11.797752808988765,145.08988764044943,45.0,TS,TS
2005071N06152,2005-03-12 00:00:00,2005-03-17 18:00:00,2005,80.0,47,10.040425531914893,136.93191489361703,80.0,TY,TY
2005107N07151,2005-04-16 18:00:00,2005-04-27 00:00:00,2005,115.0,83,12.326506024096386,139.38192771084337,115.0,TY,TY
2005148N06156,2005-05-27 12:00:00,2005-06-11 00:00:00,2005,125.0,117,16.65982905982906,139.78205128205127,125.0,TY,TY
2005192N22155,2005-07-10 12:00:00,2005-07-19 12:00:00,2005,140.0,73,22.075342465753426,137.1767123287671,140.0,STY,STY
2005211N09141,2005-07-29 18:00:00,2005-08-06 18:00:00,2005,90.0,66,19.381818181818183,128.46212121212122,90.0,TY,TY
2005222N14131,2005-08-09 18:00:00,2005-08-14 00:00:00,2005,65.0,35,19.308571428571426,122.32285714285715,58.0,TY,TS
2005237N14148,2005-08-24 18:00:00,2005-09-01 18:00:00,2005,130.0,65,18.996923076923075,134.23076923076923,130.0,STY,STY
2005241N15155,2005-08-28 18:00:00,2005-09-07 00:00:00,2005,140.0,77,22.23896103896104,138.69350649350648,130.0,STY,STY
2005248N08142,2005-09-05 06:00:00,2005-09-11 18:00:00,2005,115.0,53,18.3,130.70943396226417,108.0,TY,TY
2005257N15120,2005-09-14 06:00:00,2005-09-18 12:00:00,2005,50.0,35,14.508571428571429,113.36,20.0,TS,TD
2005262N13127,2005-09-20 06:00:00,2005-09-27 18:00:00,2005,90.0,61,19.16393442622951,115.02459016393442,55.0,TY,TS
2005268N19146,2005-09-25 00:00:00,2005-10-03 18:00:00,2005,125.0,71,22.378873239436622,132.03239436619717,125.0,TY,TY
2005282N22138,2005-10-10 00:00:00,2005-10-19 00:00:00,2005,115.0,73,24.202739726027396,133.58767123287672,115.0,TY,TY
2005301N13117,2005-10-27 18:00:00,2005-11-02 12:00:00,2005,85.0,47,14.619148936170212,111.50851063829786,25.0,TY,TD
2005311N08140,2005-11-06 12:00:00,2005-11-12 12:00:00,2005,45.0,49,14.422448979591838,127.84693877551021,45.0,TS,TS
2005316N05134,2005-11-12 00:00:00,2005-11-20 18:00:00,2005,70.0,71,12.173239436619717,128.3450704225352,70.0,TY,TY
2005350N08127,2005-12-15 12:00:00,2005-12-21 06:00:00,2005,45.0,47,9.072340425531914,115.41489361702128,25.0,TS,TD
2006128N09138,2006-05-07 18:00:00,2006-05-19 00:00:00,2006,125.0,91,14.917582417582418,122.92197802197802,125.0,TY,TY
2006174N08135,2006-06-22 18:00:00,2006-06-29 06:00:00,2006,45.0,53,14.394339622641509,120.32452830188679,30.0,TS,TD
2006180N06140,2006-06-29 12:00:00,2006-07-10 12:00:00,2006,130.0,89,17.925842696629214,131.4314606741573,130.0,STY,STY
2006188N10143,2006-07-07 00:00:00,2006-07-14 12:00:00,2006,50.0,61,17.711475409836066,131.29508196721312,50.0,TS,TS
2006198N08152,2006-07-17 00:00:00,2006-07-26 00:00:00,2006,75.0,73,16.104109589041094,132.83013698630137,75.0,TY,TY
2006209N13130,2006-07-28 00:00:00,2006-08-05 00:00:00,2006,70.0,65,17.453846153846154,119.15230769230769,45.0,TY,TS
2006216N07151,2006-08-04 00:00:00,2006-08-12 06:00:00,2006,140.0,67,20.25820895522388,132.77910447761195,125.0,STY,TY
2006217N20134,2006-08-05 00:00:00,2006-08-11 00:00:00,2006,55.0,49,22.167346938775513,124.3061224489796,55.0,TS,TS
2006225N17126,2006-08-13 06:00:00,2006-08-16 12:00:00,2006,45.0,27,22.58888888888889,134.06666666666666,45.0,TS,TS
2006252N13139,2006-09-09 00:00:00,2006-09-17 18:00:00,2006,120.0,72,21.369444444444444,129.8125,120.0,TY,TY
2006264N13115,2006-09-21 06:00:00,2006-09-25 00:00:00,2006,30.0,31,14.85483870967742,112.24516129032257,15.0,TD,TD
2006268N12129,2006-09-25 06:00:00,2006-10-02 00:00:00,2006,125.0,55,14.243636363636364,118.07818181818182,125.0,TY,TY
2006272N13144,2006-10-03 06:00:00,2006-10-06 06:00:00,2006,35.0,25,22.78,134.21200000000002,35.0,TS,TS
2006298N12143,2006-10-25 00:00:00,2006-11-07 12:00:00,2006,140.0,109,15.453211009174312,121.21743119266056,140.0,STY,STY
