SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,any_landfall,first_landfall_time,first_landfall_lat,first_landfall_lon,first_landfall_wind,first_landfall_nature,peak_intensity,landfall_intensity
2020296N09137,2020-10-21 18:00:00,2020-10-29 00:00:00,2020,105.0,59,12.68813559322034,123.15593220338982,True,2020-10-25 21:00:00,13.1,121.2,78.0,TS,TY,TY
2020299N11144,2020-10-25 06:00:00,2020-11-06 06:00:00,2020,170.0,97,14.816494845360825,126.98556701030928,True,2020-10-31 21:00:00,13.6,124.3,150.0,TS,STY,STY
2020312N10131,2020-11-06 18:00:00,2020-11-11 00:00:00,2020,45.0,35,12.405714285714286,116.02571428571429,True,2020-11-07 09:00:00,12.4,125.0,18.0,MX,TS,TD
2020313N08135,2020-11-08 06:00:00,2020-11-16 00:00:00,2020,115.0,63,14.706349206349206,119.3079365079365,True,2020-11-11 18:00:00,15.1,121.3,95.0,TS,TY,TY
2020353N06129,2020-12-17 12:00:00,2020-12-25 12:00:00,2020,30.0,65,8.624615384615385,112.5276923076923,True,2020-12-18 06:00:00,8.1,126.1,10.0,MX,TD,TD
2021046N06142,2021-02-14 12:00:00,2021-02-22 06:00:00,2021,45.0,63,7.344444444444444,133.05238095238093,True,2021-02-22 03:00:00,12.3,124.5,20.0,MX,TS,TD
2021132N06132,2021-05-11 18:00:00,2021-05-14 12:00:00,2021,35.0,23,7.147826086956522,128.11304347826086,True,2021-05-13 18:00:00,7.5,126.4,25.0,TS,TS,TD
2021148N05142,2021-05-28 00:00:00,2021-06-05 12:00:00,2021,45.0,69,12.668115942028987,127.7159420289855,True,2021-06-01 18:00:00,11.9,124.0,30.0,TS,TS,TD
2021185N13121,2021-07-03 18:00:00,2021-07-08 00:00:00,2021,30.0,35,16.217142857142857,113.05142857142857,True,2021-07-03 18:00:00,13.0,121.2,15.0,DS,TD,TD
2021248N11131,2021-09-05 00:00:00,2021-09-13 12:00:00,2021,65.0,69,14.03623188405797,117.4086956521739,True,2021-09-06 15:00:00,11.4,125.5,60.0,TS,TY,TS
2021276N07131,2021-10-02 18:00:00,2021-10-10 12:00:00,2021,45.0,63,14.953968253968254,115.62857142857143,True,2021-10-04 06:00:00,9.8,122.6,15.0,DS,TS,TD
2021296N06127,2021-10-22 12:00:00,2021-10-27 06:00:00,2021,35.0,40,10.3475,115.0975,True,2021-10-22 15:00:00,6.1,125.7,10.0,DS,TS,TD
2021346N05145,2021-12-11 12:00:00,2021-12-21 12:00:00,2021,150.0,81,10.911111111111111,125.76172839506174,True,2021-12-16 12:00:00,10.1,124.2,120.0,TS,STY,TY
2022099N11128,2022-04-08 12:00:00,2022-04-13 06:00:00,2022,40.0,39,10.817948717948719,125.98461538461538,True,2022-04-10 03:00:00,10.8,125.7,38.0,TS,TS,TS
2022232N18131,2022-08-20 00:00:00,2022-08-25 18:00:00,2022,65.0,47,18.461702127659574,121.03829787234044,True,2022-08-23 06:00:00,17.9,121.6,55.0,TS,TY,TS
2022264N17132,2022-09-21 00:00:00,2022-09-28 12:00:00,2022,145.0,61,16.401639344262296,123.04262295081968,True,2022-09-25 12:00:00,15.2,121.4,115.0,TS,STY,TY
2022299N11134,2022-10-26 00:00:00,2022-11-03 00:00:00,2022,75.0,65,15.680000000000001,121.67846153846155,True,2022-10-28 21:00:00,13.6,123.1,55.0,TS,TY,TS
2023194N16123,2023-07-14 00:00:00,2023-07-19 06:00:00,2023,80.0,59,20.033898305084747,113.17457627118644,True,2023-07-14 00:00:00,17.9,121.3,15.0,MX,TY,TD
2023201N13134,2023-07-21 00:00:00,2023-07-29 00:00:00,2023,130.0,65,18.49230769230769,124.48,True,2023-07-25 21:00:00,18.9,121.4,113.0,TS,STY,TY
2023349N04141,2023-12-14 12:00:00,2023-12-18 12:00:00,2023,30.0,33,6.296969696969697,132.9909090909091,True,2023-12-18 03:00:00,7.3,126.3,28.0,TS,TD,TD
